"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"27-FEB-2024","AVROIND","AVRO INDIA LIMITED","SUVRIDHI CAPITAL MARKETS LTD","SELL","250","157.75","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","8,80,288","67.02","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","3,68,654","67.57","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","HRTI PRIVATE LIMITED","BUY","4,65,604","69.37","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","HRTI PRIVATE LIMITED","SELL","5,11,883","68.49","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","5,35,510","61.54","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","444","60.95","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","NIKUNJ KAUSHIK SHAH","BUY","6,25,010","61.69","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","NIKUNJ KAUSHIK SHAH","SELL","5,35,585","61.00","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","QE SECURITIES LLP","BUY","4,52,855","67.17","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","QE SECURITIES LLP","SELL","4,77,979","67.02","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","BUY","7,05,417","61.55","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","SELL","4,65,417","61.77","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SASIKALA RAGHUPATHY","SELL","50,76,571","64.95","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SHARE INDIA SECURITIES LIMITED","BUY","5,18,900","62.00","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SHARE INDIA SECURITIES LIMITED","SELL","5,18,900","61.43","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","BUY","6,41,905","62.06","-"
"27-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","SELL","2,26,905","62.12","-"
"27-FEB-2024","BLS","BLS Intl Servs Ltd","COLUMBIA PETRO CHEM PRIVATE LIMITED","BUY","21,00,000","373.10","-"
"27-FEB-2024","BTML","Bodhi Tree Multimedia Ltd","LEADING LIGHT FUND VCC THE TRIUMPH FUND","BUY","98,404","175.00","-"
"27-FEB-2024","BTML","Bodhi Tree Multimedia Ltd","MARWADI SHARES AND FINANCE LTD.","SELL","98,404","175.00","-"
"27-FEB-2024","CHAVDA","Chavda Infra Limited","TOPGAIN FINANCE PRIVATE LIMITED","BUY","1,30,000","130.54","-"
"27-FEB-2024","CHAVDA","Chavda Infra Limited","TOPGAIN FINANCE PRIVATE LIMITED","SELL","1,30,000","129.79","-"
"27-FEB-2024","CMMIPL","CMM Infraprojects Limited","BIMAN BHANJA","BUY","1,02,000","2.60","-"
"27-FEB-2024","CMMIPL","CMM Infraprojects Limited","GAURAV CHETANKUMAR MANEK","BUY","1,14,000","2.60","-"
"27-FEB-2024","CMMIPL","CMM Infraprojects Limited","SAMTA MUNDRA","SELL","2,76,000","2.60","-"
"27-FEB-2024","CMSINFO","CMS Info Systems Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","8,36,705","385.99","-"
"27-FEB-2024","CMSINFO","CMS Info Systems Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","8,36,705","386.38","-"
"27-FEB-2024","DAVANGERE","Davangere Sugar Company L","GANESH S S","SELL","7,27,755","101.00","-"
"27-FEB-2024","DEEM","Deem Roll Tech Limited","JAIN SANJAY POPATLAL","BUY","70,000","200.00","-"
"27-FEB-2024","DEEM","Deem Roll Tech Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,00,000","195.05","-"
"27-FEB-2024","DEEM","Deem Roll Tech Limited","VINEY EQUITY MARKET LLP","BUY","50,000","194.20","-"
"27-FEB-2024","DRCSYSTEMS","DRC Systems India Limited","MAYUR MUKUNDBHAI DESAI","SELL","3,34,054","22.75","-"
"27-FEB-2024","EASEMYTRIP","Easy Trip Planners Ltd","HRTI PRIVATE LIMITED","BUY","95,78,645","50.15","-"
"27-FEB-2024","EASEMYTRIP","Easy Trip Planners Ltd","HRTI PRIVATE LIMITED","SELL","1,06,42,631","50.17","-"
"27-FEB-2024","GSTL","Globesecure Techno Ltd","LATABEN NANDLAL VASAVANI","BUY","50,000","66.00","-"
"27-FEB-2024","HEADSUP","Heads UP Ventures Limited","SABALE HARSHAWARDHAN HANMANT","BUY","2,00,000","17.55","-"
"27-FEB-2024","IREDA","Indian Renewable Energy","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,63,71,699","151.60","-"
"27-FEB-2024","IREDA","Indian Renewable Energy","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,63,71,693","155.04","-"
"27-FEB-2024","KANANIIND","Kanani Industries Ltd","HARSHIL PREMJIBHAI KANANI","SELL","21,50,000","4.86","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","BUY","6,47,648","118.60","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED","SELL","2,61,766","119.26","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","8,62,241","116.97","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","8,62,241","117.12","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","HRTI PRIVATE LIMITED","BUY","8,40,814","118.62","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","HRTI PRIVATE LIMITED","SELL","8,31,373","118.62","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","QE SECURITIES LLP","BUY","8,99,211","118.63","-"
"27-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","QE SECURITIES LLP","SELL","9,21,133","118.85","-"
"27-FEB-2024","KNAGRI","KN Agri Resources Limited","YUGA  DOSHI","BUY","1,40,000","144.00","-"
"27-FEB-2024","KNAGRI","KN Agri Resources Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","14,400","139.91","-"
"27-FEB-2024","KNAGRI","KN Agri Resources Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","1,50,400","143.70","-"
"27-FEB-2024","MOKSH","Moksh Ornaments Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,02,906","27.98","-"
"27-FEB-2024","MOKSH","Moksh Ornaments Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,02,906","28.01","-"
"27-FEB-2024","MOKSH","Moksh Ornaments Limited","RAMESH TARSHIBHAI DOBARIYA","BUY","3,25,555","28.00","-"
"27-FEB-2024","MOKSH","Moksh Ornaments Limited","RAMESH TARSHIBHAI DOBARIYA","SELL","3,25,555","28.20","-"
"27-FEB-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","BUY","12,49,830","45.53","-"
"27-FEB-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","SELL","14,80,803","45.58","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","21,84,855","459.26","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","21,84,855","459.25","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","QE SECURITIES LLP","BUY","18,27,568","464.89","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","QE SECURITIES LLP","SELL","18,41,976","467.25","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","SW CAPITAL PRIVATE LIMITED","BUY","28,43,379","463.96","-"
"27-FEB-2024","RAILTEL","Railtel Corp of Ind Ltd","SW CAPITAL PRIVATE LIMITED","SELL","28,50,279","472.67","-"
"27-FEB-2024","SABAR","Sabar Flex India Limited","SOMANI VENTURES AND INNOVATIONS LIMITED","BUY","95,000","18.90","-"
"27-FEB-2024","SABAR","Sabar Flex India Limited","THAKOR NAYANA CHANDUBHAI","SELL","95,000","18.90","-"
"27-FEB-2024","SAPPHIRE","Sapphire Foods India Ltd","WTCNAM COMMON TRUST FUNDS TRUST EMERGING MARKETS OPPORTUNITIES PORTFOLIO","SELL","3,25,298","1,497.08","-"
"27-FEB-2024","SENCO","Senco Gold Limited","SAIF PARTNERS INDIA IV LIMITED","SELL","6,00,000","875.08","-"
"27-FEB-2024","SOUTHBANK","South Indian Bank Ltd.","HRTI PRIVATE LIMITED","BUY","1,29,16,200","32.99","-"
"27-FEB-2024","SOUTHBANK","South Indian Bank Ltd.","HRTI PRIVATE LIMITED","SELL","1,22,44,700","32.98","-"
"27-FEB-2024","SUNDARAM","Sundaram Multi Pap Ltd","HI GROWTH CORPORATE SERVICES PVT LTD","BUY","22,75,238","3.44","-"
"27-FEB-2024","SUNDARAM","Sundaram Multi Pap Ltd","HI GROWTH CORPORATE SERVICES PVT LTD","SELL","23,73,362","3.45","-"
"27-FEB-2024","SWANENERGY","Swan Energy Limited","JAINAM BROKING LIMITED","BUY","23,60,464","766.39","-"
"27-FEB-2024","SWANENERGY","Swan Energy Limited","JAINAM BROKING LIMITED","SELL","17,57,888","766.79","-"
"27-FEB-2024","TARMAT","Tarmat Limited","HRTI PRIVATE LIMITED","BUY","89,446","144.58","-"
"27-FEB-2024","TARMAT","Tarmat Limited","HRTI PRIVATE LIMITED","SELL","1,26,436","145.18","-"
"27-FEB-2024","TARMAT","Tarmat Limited","JALIYAN COMMODITY","BUY","1,57,664","146.79","-"
"27-FEB-2024","TARMAT","Tarmat Limited","JALIYAN COMMODITY","SELL","6,664","150.00","-"
"27-FEB-2024","TARMAT","Tarmat Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","BUY","1,47,740","145.01","-"
"27-FEB-2024","TARMAT","Tarmat Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","SELL","1,47,740","145.12","-"
"27-FEB-2024","TARMAT","Tarmat Limited","QE SECURITIES LLP","BUY","1,26,004","144.09","-"
"27-FEB-2024","TARMAT","Tarmat Limited","QE SECURITIES LLP","SELL","1,25,957","145.73","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","CRONY VYAPAR PVT LTD","SELL","1,49,635","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","DB INTERNATIONAL STOCK BROKERS LIMITED","BUY","5,07,627","9.99","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","DINESH KUMAR HUF","BUY","3,00,000","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","F3 ADVISORS PRIVATE LIMITED","BUY","2,50,000","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","F3 ADVISORS PRIVATE LIMITED","SELL","2,50,000","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","GREEN PEAKS ENTERPRISES LLP","BUY","2,50,006","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","GREEN PEAKS ENTERPRISES LLP","SELL","3,79,575","9.86","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","MAHALAXMI WOOLEN COMPANY PRIVATE LIMITED","BUY","6,669","9.94","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","MAHALAXMI WOOLEN COMPANY PRIVATE LIMITED","SELL","1,50,000","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","4,00,000","9.98","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","5,05,000","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","RAHUL UPPAL","BUY","1,21,643","9.88","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","RAHUL UPPAL","SELL","2,01,910","9.96","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","RAMAN CHAWLA & SONS (HUF)","BUY","38,986","9.79","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","RAMAN CHAWLA & SONS (HUF)","SELL","2,97,710","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","SAMEER VASANT MORDE","BUY","1,50,363","10.00","-"
"27-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","STATSOL RESEARCH LLP","SELL","1,99,436","10.00","-"
"27-FEB-2024","TTL","T T Limited","RAJESH KOLEKAR HUF","BUY","1,32,377","127.40","-"
"27-FEB-2024","TTL","T T Limited","RAJESH KOLEKAR HUF","SELL","1,32,377","127.12","-"
"27-FEB-2024","TTL","T T Limited","SILVER LINE VENTURES PRIVATE LIMITED","BUY","2,41,772","126.96","-"
"27-FEB-2024","TTL","T T Limited","SILVER LINE VENTURES PRIVATE LIMITED","SELL","2,41,772","126.89","-"
"27-FEB-2024","UMANGDAIRY","Umang Dairies Limited","SILVER LINE VENTURES PRIVATE LIMITED","BUY","2,22,751","97.50","-"
"27-FEB-2024","UMANGDAIRY","Umang Dairies Limited","SILVER LINE VENTURES PRIVATE LIMITED","SELL","1,87,751","97.95","-"
"27-FEB-2024","VSTL","Vibhor Steel Tubes Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,50,000","345.40","-"
"27-FEB-2024","VSTL","Vibhor Steel Tubes Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","7,003","363.00","-"
"27-FEB-2024","ZENITHDRUG","Zenith Drugs Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","3,04,000","106.01","-"
"28-FEB-2024","ACL","Andhra Cements Limited","F3 ADVISORS PRIVATE LIMITED","BUY","5,61,530","104.63","-"
"28-FEB-2024","ACL","Andhra Cements Limited","F3 ADVISORS PRIVATE LIMITED","SELL","6,55,530","105.44","-"
"28-FEB-2024","ACL","Andhra Cements Limited","SETU SECURITIES PRIVATE LIMITED","SELL","5,00,000","104.48","-"
"28-FEB-2024","AKG","AKG Exim Limited","SANDIP SUKHABHAI KHANT","BUY","2,46,074","24.23","-"
"28-FEB-2024","AKG","AKG Exim Limited","SANDIP SUKHABHAI KHANT","SELL","2,46,074","24.16","-"
"28-FEB-2024","APTUS","Aptus Value Hsg Fin I Ltd","STEADVIEW CAPITAL MAURITIUS LIMITED","BUY","32,05,000","328.50","-"
"28-FEB-2024","APTUS","Aptus Value Hsg Fin I Ltd","STEADVIEW CAPITAL OPPORTUNITIES PCC","SELL","32,05,000","328.50","-"
"28-FEB-2024","BAJAJHCARE","Bajaj Healthcare Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,11,309","365.07","-"
"28-FEB-2024","BAJAJHCARE","Bajaj Healthcare Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,11,309","365.43","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","ANITA JAIDEEP SAMPAT","BUY","4,00,000","54.85","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","JAIDEEP NARENDRA SAMPAT","BUY","5,00,000","54.91","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","JAIDEEP NARENDRA SAMPAT HUF","BUY","4,00,000","54.86","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MALTI NARENDRA SAMPAT","BUY","4,00,000","54.87","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","50,031","55.55","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","5,84,001","54.96","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","BUY","3,17,000","55.30","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","SELL","5,47,000","55.26","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SASIKALA RAGHUPATHY","SELL","17,73,243","55.81","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","BUY","3,22,635","55.03","-"
"28-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","SELL","6,97,635","55.11","-"
"28-FEB-2024","BLBLIMITED","BLB Limited","VORA FINANCIAL SERVICES PVT LTD","SELL","3,25,000","52.51","-"
"28-FEB-2024","BTML","Bodhi Tree Multimedia Ltd","PRATHIMA MALLINATH MADINENI","SELL","2,02,893","176.25","-"
"28-FEB-2024","CAPITALSFB","Capital Small Fin Bank L","BRONZE SECURITIES PVT LTD","BUY","2,39,976","397.28","-"
"28-FEB-2024","CAPITALSFB","Capital Small Fin Bank L","BRONZE SECURITIES PVT LTD","SELL","2,54,776","397.40","-"
"28-FEB-2024","CAPITALSFB","Capital Small Fin Bank L","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,40,011","403.66","-"
"28-FEB-2024","CAPITALSFB","Capital Small Fin Bank L","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,41,751","398.66","-"
"28-FEB-2024","CLOUD","Varanium Cloud Limited","BIPINBHAI DEVABHAI RAVAL","BUY","3,49,000","75.38","-"
"28-FEB-2024","CLOUD","Varanium Cloud Limited","BIPINBHAI DEVABHAI RAVAL","SELL","3,12,000","73.93","-"
"28-FEB-2024","DEEM","Deem Roll Tech Limited","VINEY EQUITY MARKET LLP","BUY","70,000","199.33","-"
"28-FEB-2024","DHRUV","Dhruv Consultancy Ser Ltd","MOHTA SARITA","SELL","99,601","111.10","-"
"28-FEB-2024","ESCONET","Esconet Technologies Ltd","SS CORPORATE SECURITIES LIMITED","BUY","3,200","255.15","-"
"28-FEB-2024","ESCONET","Esconet Technologies Ltd","SS CORPORATE SECURITIES LIMITED","SELL","65,600","261.10","-"
"28-FEB-2024","FCSSOFT","FCS Software Solutions Li","HI GROWTH CORPORATE SERVICES PVT LTD","BUY","91,65,124","5.05","-"
"28-FEB-2024","FCSSOFT","FCS Software Solutions Li","HI GROWTH CORPORATE SERVICES PVT LTD","SELL","98,83,407","5.06","-"
"28-FEB-2024","HEADSUP","Heads UP Ventures Limited","SABALE HARSHAWARDHAN HANMANT","BUY","2,00,000","16.25","-"
"28-FEB-2024","JUNIPER","Juniper Hotels Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","18,22,774","398.59","-"
"28-FEB-2024","JUNIPER","Juniper Hotels Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","18,73,420","399.77","-"
"28-FEB-2024","JUNIPER","Juniper Hotels Limited","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","21,77,724","398.15","-"
"28-FEB-2024","KAMDHENU","Kamdhenu Ispat Limited","DOVETAIL INDIA FUND","BUY","5,00,000","581.40","-"
"28-FEB-2024","KAMDHENU","Kamdhenu Ispat Limited","THREE DEE EXIM PRIVATE LIMITED","SELL","5,00,000","581.40","-"
"28-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","5,70,184","118.07","-"
"28-FEB-2024","KELLTONTEC","Kellton Tech Sol Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","5,70,184","118.24","-"
"28-FEB-2024","NHIT","National Highw Infra Trus","NEO INFRA INCOME OPPORTUNITIES FUND","BUY","48,00,000","123.65","-"
"28-FEB-2024","NHIT","National Highw Infra Trus","NEO MARKETS SERVICES PRIVATE LIMITED","SELL","48,00,000","123.65","-"
"28-FEB-2024","PERFECT","Perfect Infraengineer Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","72,000","56.52","-"
"28-FEB-2024","RCDL","Rajgor Castor Derivati L","NEOMILE GROWTH FUND - SERIES I","SELL","1,29,000","39.12","-"
"28-FEB-2024","RCDL","Rajgor Castor Derivati L","ZAKI ABBAS NASSER","BUY","1,50,000","39.45","-"
"28-FEB-2024","SHANTHALA","Shanthala FMCG Products L","ASHIS DEY","BUY","33,600","96.79","-"
"28-FEB-2024","TARMAT","Tarmat Limited","JAINAM BROKING LIMITED","BUY","1,26,897","144.67","-"
"28-FEB-2024","TARMAT","Tarmat Limited","JAINAM BROKING LIMITED","SELL","16,497","144.93","-"
"28-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","GREEN PEAKS ENTERPRISES LLP","BUY","11","10.50","-"
"28-FEB-2024","TIJARIA","Tijaria Polypipes Ltd","GREEN PEAKS ENTERPRISES LLP","SELL","3,03,000","10.44","-"
"28-FEB-2024","TRANSWIND","Transwind Infra Limited","RASADA ENTERPRISES PRIVATE LIMITED","SELL","36,000","39.23","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,56,378","106.98","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,56,378","107.13","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","SATISH RAMJIBHAI DOBARIYA","BUY","1,14,304","107.56","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","SATISH RAMJIBHAI DOBARIYA","SELL","1,14,304","108.89","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","VOGUE COMMERCIAL CO.LTD","BUY","1,61,993","107.04","-"
"28-FEB-2024","UMANGDAIRY","Umang Dairies Limited","VOGUE COMMERCIAL CO.LTD","SELL","1,61,993","107.10","-"
"28-FEB-2024","VASWANI","Vaswani Ind Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,67,856","49.74","-"
"28-FEB-2024","VASWANI","Vaswani Ind Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,67,856","49.79","-"
"28-FEB-2024","VETO","Veto Switchgear Cable Ltd","QE SECURITIES LLP","BUY","1,06,319","139.35","-"
"28-FEB-2024","VETO","Veto Switchgear Cable Ltd","QE SECURITIES LLP","SELL","97,171","139.57","-"
"28-FEB-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","BUY","82,52,425","4.58","-"
"28-FEB-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","SELL","86,02,425","4.59","-"
"28-FEB-2024","ZENITHDRUG","Zenith Drugs Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,52,000","99.90","-"
"29-FEB-2024","ADFFOODS","ADF Foods Limited","RELIANCE COMMERCIAL FINANCE LIMITED","BUY","6,90,485","190.00","-"
"29-FEB-2024","ADFFOODS","ADF Foods Limited","TOP CLASS CAPITAL MARKETS PRIVATE LIMITED","SELL","8,60,000","191.31","-"
"29-FEB-2024","ANTGRAPHIC","Antarctica Graphics Ltd","JYOTI KUTHARI","SELL","10,00,000","1.65","-"
"29-FEB-2024","ANTGRAPHIC","Antarctica Graphics Ltd","VISHNU KUMAR AGARWAL","BUY","10,00,000","1.65","-"
"29-FEB-2024","ATMASTCO","Atmastco Limited","ASHWIN STOCKS AND INVESTMENT PRIVATE LIMITED","SELL","1,60,000","116.05","-"
"29-FEB-2024","ATMASTCO","Atmastco Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","51,200","115.64","-"
"29-FEB-2024","ATMASTCO","Atmastco Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,34,400","116.05","-"
"29-FEB-2024","ATMASTCO","Atmastco Limited","VISHAL BIPINKUMAR DOSHI","BUY","1,92,000","116.05","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","HRTI PRIVATE LIMITED","BUY","3,84,094","52.41","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","HRTI PRIVATE LIMITED","SELL","3,61,925","52.63","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MALTI NARENDRA SAMPAT","BUY","4,41,227","49.98","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","MALTI NARENDRA SAMPAT","SELL","2,64,042","54.77","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","BUY","6,29,171","51.39","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SAHASTRAA ADVISORS PRIVATE LIMITED","SELL","5,27,518","49.91","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","SASIKALA RAGHUPATHY","SELL","30,65,946","50.90","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","BUY","5,71,254","50.88","-"
"29-FEB-2024","BGRENERGY","BGR Energy Systems Ltd","TOPGAIN FINANCE PRIVATE LIMITED","SELL","4,86,254","52.28","-"
"29-FEB-2024","BHEL","Bharat Heavy Elect Ltd.","BNP PARIBAS ARBITRAGE","SELL","3,50,20,250","227.27","-"
"29-FEB-2024","CMSINFO","CMS Info Systems Limited","ELIMATH ADVISORS PRIVATE LIMITED","BUY","8,50,000","378.82","-"
"29-FEB-2024","ESCONET","Esconet Technologies Ltd","ASHWIN STOCKS AND INVESTMENT PRIVATE LIMITED","SELL","83,200","248.05","-"
"29-FEB-2024","ESCONET","Esconet Technologies Ltd","VORA FINANCIAL SERVICES PVT LTD","BUY","73,600","248.05","-"
"29-FEB-2024","ESSENTIA","Integra Essentia Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","50,00,000","4.00","-"
"29-FEB-2024","ESSENTIA","Integra Essentia Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","2,28,964","4.00","-"
"29-FEB-2024","GATECHDVR","GACM Technologies Limited","ACHINTYA SECURITIES PRIVATE LIMITED","BUY","5,000","4.85","-"
"29-FEB-2024","GATECHDVR","GACM Technologies Limited","ACHINTYA SECURITIES PRIVATE LIMITED","SELL","21,04,110","4.96","-"
"29-FEB-2024","GATECHDVR","GACM Technologies Limited","L7 HITECH PRIVATE LIMITED","BUY","21,04,110","4.96","-"
"29-FEB-2024","GMRINFRA","GMR Airports Infra Ltd","BNP PARIBAS ARBITRAGE","SELL","8,14,95,842","83.91","-"
"29-FEB-2024","GODHA","Godha Cabcon Insulat Ltd","MADHU DEVI GODHA","SELL","70,00,000","0.95","-"
"29-FEB-2024","GPTHEALTH","GPT Healthcare Limited","GRT STRATEGIC VENTURES LLP","BUY","8,91,061","207.02","-"
